0,1,2,3,4,5
0.2926167537508661,0.31806701124718034,0.26782360839086394,0.28721336022679494,0.3325860781788355,0.29613200766984615
0.302147706488891,0.35998070320494924,0.28552847382825014,0.2821991108175209,0.28394782800873053,0.24656028592123294
0.32948744377773903,0.31107416425224027,0.33368412760063276,0.33237385635139627,0.3563127015425773,0.3760686023011464
0.28444532217238994,0.22839403700355376,0.18511065903439014,0.2737659057420116,0.22831026703268067,0.23247414011486353
0.3105095865818746,0.3301896614732249,0.27945532018739555,0.30463885823340187,0.3290286541180287,0.32852582834493005
0.447239802481331,0.40501444707502743,0.4446313432304134,0.3956235503356855,0.33162104231920525,0.42664843507375844
0.3534440727917917,0.3258544835590122,0.2951939864481735,0.36400981338094357,0.3233345665694179,0.2755059908625522
0.31336555478130024,0.2549323967390705,0.2047846560339806,0.24801830321301724,,0.20775535750586935
0.3318366344237248,0.3147164030685525,0.31480621373484885,0.34563424238817725,0.3196964450168285,0.27197956635342374
0.2991134871572979,0.22009281241380557,0.2674550780102841,0.2728985015360425,0.28991959479023305,0.2953819886226189
0.26204704759420483,0.27996112305296644,0.26330104636092366,0.2649202724418577,0.26855626052016895,0.3679184068498067
0.38815336542470874,0.3273741275177703,0.3588016958185701,0.32565525226689546,0.3348065979974628,0.3250690656795402
0.33921840439527584,0.3070888216758162,0.3253871994234376,0.317545471743124,0.2972065866721862,0.24190729766137675
0.31250137243000836,0.3189510307553502,0.3115599661623607,0.25097678112265487,0.3030265532433631,0.3661286860246905
0.278371443185928,0.2945250816094171,0.22887033537044563,0.23627202419011073,0.2537836218001045,0.26904837231381884
0.3067137529149732,0.25512013790939164,0.2603418646037582,0.23501542949863527,0.2612991103023214,0.2634404921270381
0.2763613496780163,0.23073963218546042,0.28720615905983815,0.20240087422078987,0.24038393215254272,0.223727699507388
0.18883314441953747,0.26359990354051005,0.2651434005810953,0.22191007336380247,0.25807770439130184,0.23011412785852423
0.21956614505870667,0.24270022614375567,0.23131600334535818,0.2741692114784962,0.25960255053972053,0.26788237582474606
